0,1,2,3
440299999,不详乡镇,广东省韶关市不详县不详乡镇,广东省韶关市不详县不详乡镇
440300000,深圳市,广东省深圳市,广东省深圳市
440303000,罗湖区,广东省深圳市罗湖区,广东省深圳市罗湖区
440303001,桂园街道,广东省深圳市罗湖区桂园街道,广东省深圳市罗湖区桂园街道
440303002,黄贝街道,广东省深圳市罗湖区黄贝街道,广东省深圳市罗湖区黄贝街道
440303003,东门街道,广东省深圳市罗湖区东门街道,广东省深圳市罗湖区东门街道
440303004,翠竹街道,广东省深圳市罗湖区翠竹街道,广东省深圳市罗湖区翠竹街道
440303005,南湖街道,广东省深圳市罗湖区南湖街道,广东省深圳市罗湖区南湖街道
440303006,笋岗街道,广东省深圳市罗湖区笋岗街道,广东省深圳市罗湖区笋岗街道
440303007,东湖街道,广东省深圳市罗湖区东湖街道,广东省深圳市罗湖区东湖街道
440303008,莲塘街道,广东省深圳市罗湖区莲塘街道,广东省深圳市罗湖区莲塘街道
440303009,东晓街道,广东省深圳市罗湖区东晓街道,广东省深圳市罗湖区东晓街道
440303010,清水河街道,广东省深圳市罗湖区清水河街道,广东省深圳市罗湖区清水河街道
440303999,不详乡镇,广东省深圳市罗湖区不详乡镇,广东省深圳市罗湖区不详乡镇
440304000,福田区,广东省深圳市福田区,广东省深圳市福田区
440304001,南园街道,广东省深圳市福田区南园街道,广东省深圳市福田区南园街道
440304002,园岭街道,广东省深圳市福田区园岭街道,广东省深圳市福田区园岭街道
440304004,福田街道,广东省深圳市福田区福田街道,广东省深圳市福田区福田街道
440304005,沙头街道,广东省深圳市福田区沙头街道,广东省深圳市福田区沙头街道
440304006,香蜜湖街道,广东省深圳市福田区香蜜湖街道,广东省深圳市福田区香蜜湖街道
440304007,梅林街道,广东省深圳市福田区梅林街道,广东省深圳市福田区梅林街道
440304008,莲花街道,广东省深圳市福田区莲花街道,广东省深圳市福田区莲花街道
440304009,华富街道,广东省深圳市福田区华富街道,广东省深圳市福田区华富街道
440304010,华强北街道,广东省深圳市福田区华强北街道,广东省深圳市福田区华强北街道
440304011,福保街道,广东省深圳市福田区福保街道,广东省深圳市福田区福保街道
440304999,不详乡镇,广东省深圳市福田区不详乡镇,广东省深圳市福田区不详乡镇
440305000,南山区,广东省深圳市南山区,广东省深圳市南山区
440305001,南头街道,广东省深圳市南山区南头街道,广东省深圳市南山区南头街道
440305002,南山街道,广东省深圳市南山区南山街道,广东省深圳市南山区南山街道
440305003,沙河街道,广东省深圳市南山区沙河街道,广东省深圳市南山区沙河街道
440305005,蛇口街道,广东省深圳市南山区蛇口街道,广东省深圳市南山区蛇口街道
440305006,招商街道,广东省深圳市南山区招商街道,广东省深圳市南山区招商街道
440305007,粤海街道,广东省深圳市南山区粤海街道,广东省深圳市南山区粤海街道
440305008,桃源街道,广东省深圳市南山区桃源街道,广东省深圳市南山区桃源街道
440305009,西丽街道,广东省深圳市南山区西丽街道,广东省深圳市南山区西丽街道
440305999,不详乡镇,广东省深圳市南山区不详乡镇,广东省深圳市南山区不详乡镇
440306000,宝安区,广东省深圳市宝安区,广东省深圳市宝安区
440306001,新安街道,广东省深圳市宝安区新安街道,广东省深圳市宝安区新安街道
440306003,西乡街道,广东省深圳市宝安区西乡街道,广东省深圳市宝安区西乡街道
440306004,福永街道,广东省深圳市宝安区福永街道,广东省深圳市宝安区福永街道
440306005,沙井街道,广东省深圳市宝安区沙井街道,广东省深圳市宝安区沙井街道
440306006,松岗街道,广东省深圳市宝安区松岗街道,广东省深圳市宝安区松岗街道
440306008,石岩街道,广东省深圳市宝安区石岩街道,广东省深圳市宝安区石岩街道
440306009,航城街道,广东省深圳市宝安区航城街道,广东省深圳市宝安区航城街道
440306010,福海街道,广东省深圳市宝安区福海街道,广东省深圳市宝安区福海街道
440306011,新桥街道,广东省深圳市宝安区新桥街道,广东省深圳市宝安区新桥街道
440306012,燕罗街道,广东省深圳市宝安区燕罗街道,广东省深圳市宝安区燕罗街道
440306999,不详乡镇,广东省深圳市宝安区不详乡镇,广东省深圳市宝安区不详乡镇
440307000,龙岗区,广东省深圳市龙岗区,广东省深圳市龙岗区
440307003,横岗街道,广东省深圳市龙岗区横岗街道,广东省深圳市龙岗区横岗街道
440307004,布吉街道,广东省深圳市龙岗区布吉街道,广东省深圳市龙岗区布吉街道
440307008,平湖街道,广东省深圳市龙岗区平湖街道,广东省深圳市龙岗区平湖街道
440307009,坪地街道,广东省深圳市龙岗区坪地街道,广东省深圳市龙岗区坪地街道
440307011,龙岗街道,广东省深圳市龙岗区龙岗街道,广东省深圳市龙岗区龙岗街道
440307012,龙城街道,广东省深圳市龙岗区龙城街道,广东省深圳市龙岗区龙城街道
440307013,坂田街道,广东省深圳市龙岗区坂田街道,广东省深圳市龙岗区坂田街道
440307014,南湾街道,广东省深圳市龙岗区南湾街道,广东省深圳市龙岗区南湾街道
440307015,吉华街道,广东省深圳市龙岗区吉华街道,广东省深圳市龙岗区吉华街道
440307016,园山街道,广东省深圳市龙岗区园山街道,广东省深圳市龙岗区园山街道
440307017,宝龙街道,广东省深圳市龙岗区宝龙街道,广东省深圳市龙岗区宝龙街道
440307999,不详乡镇,广东省深圳市龙岗区不详乡镇,广东省深圳市龙岗区不详乡镇
440308000,盐田区,广东省深圳市盐田区,广东省深圳市盐田区
440308001,梅沙街道,广东省深圳市盐田区梅沙街道,广东省深圳市盐田区梅沙街道
440308002,盐田街道,广东省深圳市盐田区盐田街道,广东省深圳市盐田区盐田街道
440308003,沙头角街道,广东省深圳市盐田区沙头角街道,广东省深圳市盐田区沙头角街道
440308004,海山街道,广东省深圳市盐田区海山街道,广东省深圳市盐田区海山街道
440308999,不详乡镇,广东省深圳市盐田区不详乡镇,广东省深圳市盐田区不详乡镇
440309000,龙华区,广东省深圳市龙华区,广东省深圳市龙华区
440309001,龙华街道,广东省深圳市龙华区龙华街道,广东省深圳市龙华区龙华街道
440309002,大浪街道,广东省深圳市龙华区大浪街道,广东省深圳市龙华区大浪街道
440309003,民治街道,广东省深圳市龙华区民治街道,广东省深圳市龙华区民治街道
440309004,观澜街道,广东省深圳市龙华区观澜街道,广东省深圳市龙华区观澜街道
440309005,观湖街道,广东省深圳市龙华区观湖街道,广东省深圳市龙华区观湖街道
440309006,福城街道,广东省深圳市龙华区福城街道,广东省深圳市龙华区福城街道
440309999,不详乡镇,广东省深圳市龙华区不详乡镇,广东省深圳市龙华区不详乡镇
440310000,坪山区,广东省深圳市坪山区,广东省深圳市坪山区
440310001,坪山街道,广东省深圳市坪山区坪山街道,广东省深圳市坪山区坪山街道
440310002,坑梓街道,广东省深圳市坪山区坑梓街道,广东省深圳市坪山区坑梓街道
440310003,马峦街道,广东省深圳市坪山区马峦街道,广东省深圳市坪山区马峦街道
440310004,碧岭街道,广东省深圳市坪山区碧岭街道,广东省深圳市坪山区碧岭街道
440310005,石井街道,广东省深圳市坪山区石井街道,广东省深圳市坪山区石井街道
440310006,龙田街道,广东省深圳市坪山区龙田街道,广东省深圳市坪山区龙田街道
440310999,不详乡镇,广东省深圳市坪山区不详乡镇,广东省深圳市坪山区不详乡镇
440311000,光明区,广东省深圳市光明区,广东省深圳市光明区
440311001,公明街道,广东省深圳市光明区公明街道,广东省深圳市光明区公明街道
440311002,光明街道,广东省深圳市光明区光明街道,广东省深圳市光明区光明街道
440311003,新湖街道,广东省深圳市光明区新湖街道,广东省深圳市光明区新湖街道
440311004,凤凰街道,广东省深圳市光明区凤凰街道,广东省深圳市光明区凤凰街道
440311005,玉塘街道,广东省深圳市光明区玉塘街道,广东省深圳市光明区玉塘街道
440311006,马田街道,广东省深圳市光明区马田街道,广东省深圳市光明区马田街道
440311999,不详乡镇,广东省深圳市光明区不详乡镇,广东省深圳市光明区不详乡镇
440312000,大鹏新区,广东省深圳市大鹏新区,广东省深圳市大鹏新区
440312001,南澳街道,广东省深圳市大鹏新区南澳街道,广东省深圳市大鹏新区南澳街道
440312002,大鹏街道,广东省深圳市大鹏新区大鹏街道,广东省深圳市大鹏新区大鹏街道
440312003,葵涌街道,广东省深圳市大鹏新区葵涌街道,广东省深圳市大鹏新区葵涌街道
440312999,不详乡镇,广东省深圳市大鹏新区不详乡镇,广东省深圳市大鹏新区不详乡镇
440399000,不详县,广东省深圳市不详县,广东省深圳市不详县
440399999,不详乡镇,广东省深圳市不详县不详乡镇,广东省深圳市不详县不详乡镇
440400000,珠海市,广东省珠海市,广东省珠海市
440402000,香洲区,广东省珠海市香洲区,广东省珠海市香洲区
440402001,翠香街道,广东省珠海市香洲区翠香街道,广东省珠海市香洲区翠香街道
440402002,梅华街道,广东省珠海市香洲区梅华街道,广东省珠海市香洲区梅华街道
440402003,前山街道,广东省珠海市香洲区前山街道,广东省珠海市香洲区前山街道
440402004,吉大街道,广东省珠海市香洲区吉大街道,广东省珠海市香洲区吉大街道
440402005,拱北街道,广东省珠海市香洲区拱北街道,广东省珠海市香洲区拱北街道
440402006,香湾街道,广东省珠海市香洲区香湾街道,广东省珠海市香洲区香湾街道
440402007,狮山街道,广东省珠海市香洲区狮山街道,广东省珠海市香洲区狮山街道
440402008,湾仔街道,广东省珠海市香洲区湾仔街道,广东省珠海市香洲区湾仔街道
440402100,唐家湾镇,广东省珠海市香洲区唐家湾镇,广东省珠海市香洲区唐家湾镇
440402102,南屏镇,广东省珠海市香洲区南屏镇,广东省珠海市香洲区南屏镇
440402104,横琴镇,广东省珠海市香洲区横琴镇,广东省珠海市香洲区横琴镇
440402105,桂山镇,广东省珠海市香洲区桂山镇,广东省珠海市香洲区桂山镇
440402106,担杆镇,广东省珠海市香洲区担杆镇,广东省珠海市香洲区担杆镇
440402107,万山镇,广东省珠海市香洲区万山镇,广东省珠海市香洲区万山镇
440402999,不详乡镇,广东省珠海市香洲区不详乡镇,广东省珠海市香洲区不详乡镇
440403000,斗门区,广东省珠海市斗门区,广东省珠海市斗门区
440403001,白藤街道,广东省珠海市斗门区白藤街道,广东省珠海市斗门区白藤街道
440403102,莲洲镇,广东省珠海市斗门区莲洲镇,广东省珠海市斗门区莲洲镇
440403103,斗门镇,广东省珠海市斗门区斗门镇,广东省珠海市斗门区斗门镇
440403105,乾务镇,广东省珠海市斗门区乾务镇,广东省珠海市斗门区乾务镇
440403106,白蕉镇,广东省珠海市斗门区白蕉镇,广东省珠海市斗门区白蕉镇
440403107,井岸镇,广东省珠海市斗门区井岸镇,广东省珠海市斗门区井岸镇
440403999,不详乡镇,广东省珠海市斗门区不详乡镇,广东省珠海市斗门区不详乡镇
440404000,金湾区,广东省珠海市金湾区,广东省珠海市金湾区
440404100,三灶镇,广东省珠海市金湾区三灶镇,广东省珠海市金湾区三灶镇
440404101,南水镇,广东省珠海市金湾区南水镇,广东省珠海市金湾区南水镇
